Interval,GMTIntervalEnd,STLF,MTLF,Actual Load,STWF,MTWF,Actual Wind, STSF, MTSF, Actual Solar
02/14/2023 17:50:00,02/14/2023 23:50:00,30366.558,,30218.224,23610.850,,20828.902,31.320,,16.100
02/14/2023 17:45:00,02/14/2023 23:45:00,30173.321,,30179.650,23724.050,,20867.751,37.240,,19.900
02/14/2023 17:40:00,02/14/2023 23:40:00,30101.690,,30127.773,23808.300,,20906.986,43.120,,26.500
02/14/2023 17:35:00,02/14/2023 23:35:00,30004.995,,29982.631,23900.880,,20796.963,48.930,,46.600
02/14/2023 17:30:00,02/14/2023 23:30:00,29897.823,,29920.126,24073.910,,20670.703,56.250,,61.200
02/14/2023 17:25:00,02/14/2023 23:25:00,29808.264,,29830.023,24180.580,,20581.102,63.590,,65.800
02/14/2023 17:20:00,02/14/2023 23:20:00,29741.531,,29727.221,24256.720,,20534.302,70.710,,69.100
02/14/2023 17:15:00,02/14/2023 23:15:00,29655.006,,29684.378,24279.820,,20595.902,78.910,,40.800
02/14/2023 17:10:00,02/14/2023 23:10:00,29626.124,,29668.802,24337.260,,20687.002,87.170,,42.500
02/14/2023 17:05:00,02/14/2023 23:05:00,29692.111,,29611.795,24394.430,,21035.502,95.070,,43.400
02/14/2023 17:00:00,02/14/2023 23:00:00,29695.828,29515.538,29571.622,24335.230,24661.710,21260.002,101.000,122.260,61.500
02/14/2023 16:55:00,02/14/2023 22:55:00,29579.015,,29588.799,24410.590,,21241.503,107.030,,60.000
02/14/2023 16:50:00,02/14/2023 22:50:00,29560.699,,29578.197,24422.180,,21217.517,113.550,,85.500
02/14/2023 16:45:00,02/14/2023 22:45:00,29553.914,,29520.526,24389.760,,21150.603,117.540,,86.700
02/14/2023 16:40:00,02/14/2023 22:40:00,29503.804,,29520.822,24287.500,,21279.556,121.660,,85.900
02/14/2023 16:35:00,02/14/2023 22:35:00,29486.471,,29531.768,24237.430,,21375.944,125.850,,88.000
02/14/2023 16:30:00,02/14/2023 22:30:00,29425.295,,29496.611,24387.080,,21316.659,127.560,,88.200
02/14/2023 16:25:00,02/14/2023 22:25:00,29500.129,,29519.827,24528.730,,21153.306,129.350,,89.200
02/14/2023 16:20:00,02/14/2023 22:20:00,29513.808,,29412.314,24700.120,,20800.242,131.020,,88.800
02/14/2023 16:15:00,02/14/2023 22:15:00,29551.909,,29457.330,24706.010,,20820.705,131.710,,90.600
02/14/2023 16:10:00,02/14/2023 22:10:00,29540.766,,29457.307,24625.620,,20776.006,132.570,,89.600
02/14/2023 16:05:00,02/14/2023 22:05:00,29482.524,,29491.378,24629.010,,20677.906,133.240,,90.400
02/14/2023 16:00:00,02/14/2023 22:00:00,29487.903,29667.749,29475.796,24803.130,23426.070,20685.081,133.690,133.220,50.800
02/14/2023 15:55:00,02/14/2023 21:55:00,29425.424,,29490.918,24770.290,,20587.007,134.010,,50.900
02/14/2023 15:50:00,02/14/2023 21:50:00,29414.068,,29446.437,24636.980,,20620.512,134.350,,51.200
02/14/2023 15:45:00,02/14/2023 21:45:00,29383.573,,29396.431,24583.330,,20388.406,134.680,,52.400
02/14/2023 15:40:00,02/14/2023 21:40:00,29468.819,,29441.986,24470.830,,20370.807,134.920,,51.100
02/14/2023 15:35:00,02/14/2023 21:35:00,29497.839,,29433.084,24312.810,,20391.207,135.080,,59.900
02/14/2023 15:30:00,02/14/2023 21:30:00,29471.075,,29460.667,24071.650,,20559.706,134.880,,48.100
02/14/2023 15:25:00,02/14/2023 21:25:00,29518.270,,29486.598,23905.160,,20820.306,134.690,,49.200
02/14/2023 15:20:00,02/14/2023 21:20:00,29480.115,,29473.798,23780.300,,20604.906,134.350,,90.400
02/14/2023 15:15:00,02/14/2023 21:15:00,29475.877,,29523.597,23531.900,,20544.506,133.770,,65.700
02/14/2023 15:10:00,02/14/2023 21:10:00,29510.234,,29499.074,23283.310,,20524.951,133.130,,54.800
02/14/2023 15:05:00,02/14/2023 21:05:00,29485.122,,29521.332,23193.020,,20508.604,132.680,,66.000
02/14/2023 15:00:00,02/14/2023 21:00:00,29572.107,30204.472,29569.017,22997.200,21406.170,20485.703,132.260,129.650,69.300
02/14/2023 14:55:00,02/14/2023 20:55:00,29588.895,,29527.971,22733.150,,20238.903,131.880,,75.200
02/14/2023 14:50:00,02/14/2023 20:50:00,29618.005,,29547.463,22575.930,,20077.203,131.340,,49.800
02/14/2023 14:45:00,02/14/2023 20:45:00,29654.521,,29572.664,22274.580,,19996.602,131.270,,47.500
02/14/2023 14:40:00,02/14/2023 20:40:00,29715.401,,29623.754,21985.050,,20008.002,130.650,,44.500
02/14/2023 14:35:00,02/14/2023 20:35:00,29749.977,,29682.229,21687.940,,19973.604,128.940,,48.300
02/14/2023 14:30:00,02/14/2023 20:30:00,29769.188,,29738.215,21405.400,,19810.602,128.640,,71.700
02/14/2023 14:25:00,02/14/2023 20:25:00,29904.442,,29760.048,21281.640,,19716.248,128.400,,70.900
02/14/2023 14:20:00,02/14/2023 20:20:00,29925.866,,29722.201,21196.930,,19551.702,128.240,,109.100
02/14/2023 14:15:00,02/14/2023 20:15:00,29968.733,,29821.985,21123.060,,19326.902,127.930,,108.300
02/14/2023 14:10:00,02/14/2023 20:10:00,29934.970,,29853.511,20990.370,,19376.803,127.650,,108.100
02/14/2023 14:05:00,02/14/2023 20:05:00,29976.593,,29904.040,20871.890,,19297.303,127.390,,106.800
02/14/2023 14:00:00,02/14/2023 20:00:00,30065.476,30464.553,29940.802,20779.690,21184.350,19457.300,127.230,128.420,106.200
02/14/2023 13:55:00,02/14/2023 19:55:00,30207.322,,30021.818,20673.350,,19513.100,127.080,,105.400
02/14/2023 13:50:00,02/14/2023 19:50:00,30321.511,,30098.980,20707.380,,19556.800,127.040,,105.500
02/14/2023 13:45:00,02/14/2023 19:45:00,30367.161,,30209.747,20650.510,,19468.697,126.960,,105.400
02/14/2023 13:40:00,02/14/2023 19:40:00,30397.741,,30278.428,20552.390,,19454.600,126.970,,123.600
02/14/2023 13:35:00,02/14/2023 19:35:00,30399.059,,30307.752,20573.570,,19514.131,126.980,,122.900
02/14/2023 13:30:00,02/14/2023 19:30:00,30540.408,,30354.493,20622.430,,19339.345,127.040,,123.100
02/14/2023 13:25:00,02/14/2023 19:25:00,30539.891,,30362.338,20590.190,,19255.875,127.150,,105.000
02/14/2023 13:20:00,02/14/2023 19:20:00,30638.717,,30491.027,20802.640,,19281.602,127.270,,123.300
02/14/2023 13:15:00,02/14/2023 19:15:00,30648.117,,30463.175,20817.530,,19243.503,127.540,,113.500
02/14/2023 13:10:00,02/14/2023 19:10:00,30663.517,,30584.556,20659.330,,19091.103,127.830,,94.200
02/14/2023 13:05:00,02/14/2023 19:05:00,30719.502,,30591.724,20634.480,,18932.658,126.890,,84.600
02/14/2023 13:00:00,02/14/2023 19:00:00,30836.217,30738.986,30650.567,20542.820,21145.310,18941.633,125.610,111.620,85.100
02/14/2023 12:55:00,02/14/2023 18:55:00,30934.241,,30719.145,20553.860,,18955.737,124.750,,85.000
02/14/2023 12:50:00,02/14/2023 18:50:00,30934.506,,30796.484,20540.610,,19054.369,123.910,,85.500
02/14/2023 12:45:00,02/14/2023 18:45:00,30947.605,,30885.749,20550.990,,19020.476,122.500,,122.800
02/14/2023 12:40:00,02/14/2023 18:40:00,30981.922,,30884.734,20518.760,,18932.382,121.120,,121.200
02/14/2023 12:35:00,02/14/2023 18:35:00,30982.142,,30887.280,20464.310,,18884.805,119.580,,92.900
02/14/2023 12:30:00,02/14/2023 18:30:00,31042.722,,30931.222,20462.520,,19013.145,117.300,,86.900
02/14/2023 12:25:00,02/14/2023 18:25:00,31066.889,,30974.796,20454.110,,18947.127,115.080,,127.000
02/14/2023 12:20:00,02/14/2023 18:20:00,31104.868,,31036.973,20451.120,,18811.684,114.280,,125.100
02/14/2023 12:15:00,02/14/2023 18:15:00,31121.727,,31043.561,20444.800,,18858.107,110.460,,128.200
02/14/2023 12:10:00,02/14/2023 18:10:00,31153.263,,31101.630,20370.240,,18951.499,109.710,,125.000
02/14/2023 12:05:00,02/14/2023 18:05:00,31179.978,,31141.142,20456.160,,19401.484,109.810,,88.700
02/14/2023 12:00:00,02/14/2023 18:00:00,31196.929,30868.768,31146.067,20712.000,22897.480,19609.487,110.430,112.660,109.800
02/14/2023 11:55:00,02/14/2023 17:55:00,31261.844,,31174.204,21055.450,,19463.787,110.160,,114.900
02/14/2023 11:50:00,02/14/2023 17:50:00,31256.735,,31178.818,21402.420,,19423.195,109.880,,114.300
02/14/2023 11:45:00,02/14/2023 17:45:00,31274.163,,31235.943,21580.640,,19385.851,109.560,,113.200
02/14/2023 11:40:00,02/14/2023 17:40:00,31291.614,,31251.727,21745.160,,19392.025,109.110,,115.100
02/14/2023 11:35:00,02/14/2023 17:35:00,31358.460,,31268.321,21957.420,,19563.144,108.910,,113.000
02/14/2023 11:30:00,02/14/2023 17:30:00,31366.541,,31279.071,22159.840,,19797.374,109.430,,112.500
02/14/2023 11:25:00,02/14/2023 17:25:00,31454.927,,31341.086,22263.950,,19942.338,110.610,,114.800
02/14/2023 11:20:00,02/14/2023 17:20:00,31492.391,,31375.280,22473.980,,19991.178,111.340,,110.867
02/14/2023 11:15:00,02/14/2023 17:15:00,31519.517,,31451.219,22898.350,,19841.717,112.350,,106.584
02/14/2023 11:10:00,02/14/2023 17:10:00,31508.069,,31461.308,23050.120,,19888.826,113.990,,101.020
02/14/2023 11:05:00,02/14/2023 17:05:00,31560.183,,31476.212,23141.580,,20134.588,113.670,,100.395
02/14/2023 11:00:00,02/14/2023 17:00:00,31598.547,30739.414,31482.820,23281.840,23779.480,20472.887,113.290,113.120,104.322
02/14/2023 10:55:00,02/14/2023 16:55:00,31635.934,,31594.178,23287.210,,20853.253,112.270,,98.553
02/14/2023 10:50:00,02/14/2023 16:50:00,31628.819,,31633.230,23351.290,,21125.060,113.580,,101.122
02/14/2023 10:45:00,02/14/2023 16:45:00,31622.491,,31635.918,23554.440,,21052.371,115.970,,112.062
02/14/2023 10:40:00,02/14/2023 16:40:00,31626.610,,31610.673,23518.480,,20682.404,115.990,,111.400
02/14/2023 10:35:00,02/14/2023 16:35:00,31607.947,,31619.645,23685.400,,20623.277,116.210,,116.700
02/14/2023 10:30:00,02/14/2023 16:30:00,31591.840,,31652.490,23866.740,,20965.203,116.090,,116.700
02/14/2023 10:25:00,02/14/2023 16:25:00,31599.110,,31664.498,24029.510,,20999.102,115.950,,113.600
02/14/2023 10:20:00,02/14/2023 16:20:00,31678.896,,31640.958,24079.160,,21363.203,115.620,,117.700
02/14/2023 10:15:00,02/14/2023 16:15:00,31649.733,,31617.599,24149.260,,21499.067,114.250,,120.600
02/14/2023 10:10:00,02/14/2023 16:10:00,31665.642,,31685.991,24212.880,,21487.906,112.530,,121.100
02/14/2023 10:05:00,02/14/2023 16:05:00,31629.122,,31671.523,24273.200,,21481.565,111.200,,119.800
02/14/2023 10:00:00,02/14/2023 16:00:00,31598.119,30919.650,31687.762,24274.330,25198.130,21356.821,115.280,93.550,120.800
02/14/2023 09:55:00,02/14/2023 15:55:00,31620.199,,31659.859,24290.130,,21476.278,112.490,,120.300
02/14/2023 09:50:00,02/14/2023 15:50:00,31680.571,,31634.382,24320.700,,21585.455,109.250,,111.200
02/14/2023 09:45:00,02/14/2023 15:45:00,31652.714,,31648.250,24418.870,,21616.678,105.170,,100.000
02/14/2023 09:40:00,02/14/2023 15:40:00,31615.987,,31669.212,24552.770,,21848.868,101.680,,99.900
02/14/2023 09:35:00,02/14/2023 15:35:00,31584.426,,31631.493,24873.540,,21898.153,97.630,,101.800
02/14/2023 09:30:00,02/14/2023 15:30:00,31535.187,,31609.581,25120.420,,21550.298,92.980,,110.200
02/14/2023 09:25:00,02/14/2023 15:25:00,31493.111,,31599.200,25314.440,,21522.033,88.120,,98.500
02/14/2023 09:20:00,02/14/2023 15:20:00,31524.109,,31549.794,25474.480,,21571.409,83.560,,95.200
