"","plant_id","generator_id","plant_name","ba_code","plant_state","reported_prime_mover","month","ActualGenerationMW","ces_unit_id","npcc_full_name","type","region","zone","fuel_state","installation_date","retirement_date","summer_capacity_mw","winter_capacity_mw","full_load_heat_rate_btu_kwh","s_ox_rate_lbs_mm_btu","n_ox_rate_lbs_mm_btu","min_downtime_hrs","min_uptime_hrs","for_percent","por_percent","quick_start_percent","spin_capability_percent","fuel_name","iso_q_id","SummerMonthlyCapacity","WinterMonthlyCapacity","capacity_factor_gap","max_capacity"
"415","4940","2","Riverside (OK)","SWPP","OK","ST","May",34693,6714,"Riverside 2","STg+","South West","SPP","OK",1976-05-01,2101-01-01,460,460,9557,0.001,0.24442755,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,342240,342240,0.101370383356709,342240
"416","4940","2","Riverside (OK)","SWPP","OK","ST","June",39337,6714,"Riverside 2","STg+","South West","SPP","OK",1976-05-01,2101-01-01,460,460,9557,0.001,0.24442755,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,342240,342240,0.114939808321646,342240
"417","4940","2","Riverside (OK)","SWPP","OK","ST","July",136558,6714,"Riverside 2","STg+","South West","SPP","OK",1976-05-01,2101-01-01,460,460,9557,0.001,0.24442755,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,342240,342240,0.399012388966807,342240
"418","4940","2","Riverside (OK)","SWPP","OK","ST","August",141876,6714,"Riverside 2","STg+","South West","SPP","OK",1976-05-01,2101-01-01,460,460,9557,0.001,0.24442755,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,342240,342240,0.414551192145863,342240
"419","4940","2","Riverside (OK)","SWPP","OK","ST","September",36527,6714,"Riverside 2","STg+","South West","SPP","OK",1976-05-01,2101-01-01,460,460,9557,0.001,0.24442755,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,342240,342240,0.106729195885928,342240
"420","4940","2","Riverside (OK)","SWPP","OK","ST","October",9358,6714,"Riverside 2","STg+","South West","SPP","OK",1976-05-01,2101-01-01,460,460,9557,0.001,0.24442755,8,24,7,9.04,0,0.15,"GFO6_OKL",NA,342240,342240,0.0273433847592333,342240
"421","50192","1","International Paper Valliant OK","SWPP","OK","ST","January",44194,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,1.02769096253302,43003.2
"422","50192","1","International Paper Valliant OK","SWPP","OK","ST","February",39917,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.928233247758306,43003.2
"423","50192","1","International Paper Valliant OK","SWPP","OK","ST","March",43822,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,1.01904044350188,43003.2
"424","50192","1","International Paper Valliant OK","SWPP","OK","ST","April",32688,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.760129478736466,43003.2
"425","50192","1","International Paper Valliant OK","SWPP","OK","ST","May",40622,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.944627376567325,43003.2
"426","50192","1","International Paper Valliant OK","SWPP","OK","ST","June",36000,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.837147003013729,43003.2
"427","50192","1","International Paper Valliant OK","SWPP","OK","ST","July",36456,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.847750865051903,43003.2
"428","50192","1","International Paper Valliant OK","SWPP","OK","ST","August",33703,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.78373237340477,43003.2
"429","50192","1","International Paper Valliant OK","SWPP","OK","ST","September",NA,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,NA,43003.2
"430","50192","1","International Paper Valliant OK","SWPP","OK","ST","October",40176,7634,"International Paper Valliant OK","STr","South West",NA,"OK",1971-10-01,2000-01-01,57.8,57.8,6685.9935,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,43003.2,43003.2,0.934256055363322,43003.2
"431","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","January",-380,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.0323465920311617,11747.76
"432","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","February",-1282,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.109127186799867,11747.76
"433","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","March",-1757,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.151188165159087,11621.28
"434","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","April",-1933,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.166332796387317,11621.28
"435","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","May",-2063,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.17751917172635,11621.28
"436","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","June",-1327,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.114187077499208,11621.28
"437","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","July",-2308,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.198601186788374,11621.28
"438","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","August",-2385,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.205226962950725,11621.28
"439","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","September",-378,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.0325265375242658,11621.28
"440","50660","1","Covanta Tulsa Renewable Energy LLC","SWPP","OK","ST","October",-2321,7631,"Covanta Walter B Hall Energy","STr","South West",NA,"OK",1989-01-01,2100-01-01,15.62,15.79,13600,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,11621.28,11747.76,-0.199719824322278,11621.28
"441","54104","1","Ashdown","SWPP","AR","ST","January",4933,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.13260752688172,37200
"442","54104","1","Ashdown","SWPP","AR","ST","February",9496,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.255268817204301,37200
"443","54104","1","Ashdown","SWPP","AR","ST","March",9830,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.264247311827957,37200
"444","54104","1","Ashdown","SWPP","AR","ST","April",6388,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.171720430107527,37200
"445","54104","1","Ashdown","SWPP","AR","ST","May",9763,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.26244623655914,37200
"446","54104","1","Ashdown","SWPP","AR","ST","June",7423.983,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.199569435483871,37200
"447","54104","1","Ashdown","SWPP","AR","ST","July",8048.082,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.216346290322581,37200
"448","54104","1","Ashdown","SWPP","AR","ST","August",8241.832,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.221554623655914,37200
"449","54104","1","Ashdown","SWPP","AR","ST","September",12651.511,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.34009438172043,37200
"450","54104","1","Ashdown","SWPP","AR","ST","October",12625.429,7661,"Nekoosa Paper Mill","STr","South West",NA,"AR",1991-04-01,2100-01-01,50,50,5735.0569,0.001,0.05,6,10,23,7.27,0,0.1,"Refuse",NA,37200,37200,0.339393252688172,37200
"451","55065","1","Mustang Station","SWPP","TX","CT","January",4984,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.0148864994026284,334800
"452","55065","1","Mustang Station","SWPP","TX","CT","February",51535,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.153927718040621,334800
"453","55065","1","Mustang Station","SWPP","TX","CT","March",44526,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.136015395894428,327360
"454","55065","1","Mustang Station","SWPP","TX","CT","April",49324,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.150672043010753,327360
"455","55065","1","Mustang Station","SWPP","TX","CT","May",11391,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.0347965542521994,327360
"456","55065","1","Mustang Station","SWPP","TX","CT","June",49015,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.149728128054741,327360
"457","55065","1","Mustang Station","SWPP","TX","CT","July",59988,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.18324780058651,327360
"458","55065","1","Mustang Station","SWPP","TX","CT","August",52560,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.160557184750733,327360
"459","55065","1","Mustang Station","SWPP","TX","CT","September",27757,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.0847904447702835,327360
"460","55065","1","Mustang Station","SWPP","TX","CT","October",50659,6251,"Mustang Station 1-3 CC","NCC","South West","SPP","TX",2000-05-01,2100-12-31,440,450,7400,0.001,0.042088546,5,8,4,6.19,0,0.2,"NG_TXW_N",NA,327360,334800,0.154750122189638,327360
"461","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","January",97926.35,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.424585284425945,230640
"462","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","February",80182.14,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.347650624349636,230640
"463","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","March",73171.95,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.351247839861751,208320
"464","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","April",72725.75,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.349105942780338,208320
"465","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","May",75096.43,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.360485935099846,208320
"466","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","June",79973.59,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.383897801459293,208320
"467","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","July",92840.64,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.445663594470046,208320
"468","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","August",78057.84,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.374701612903226,208320
"469","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","September",70201.81,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.336990255376344,208320
"470","55176","1","Eastman Cogeneration Facility","SWPP","TX","CT","October",86786.87,7032,"Texas Eastman (Longview)","NCC","South West","SPP","TX",2001-04-01,2100-12-31,280,310,6000,0.001,0.033054978,5,8,4,6.19,0,0.2,"NG_TXL_N",NA,208320,230640,0.416603638632872,208320
"471","55178","2","Dogwood Energy Facility","SWPP","MO","CT","January",52653,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.416295066413662,126480
"472","55178","2","Dogwood Energy Facility","SWPP","MO","CT","February",30636,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.242220113851992,126480
"473","55178","2","Dogwood Energy Facility","SWPP","MO","CT","March",21093,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.171823069403715,122760
"474","55178","2","Dogwood Energy Facility","SWPP","MO","CT","April",27176,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.221375040729879,122760
"475","55178","2","Dogwood Energy Facility","SWPP","MO","CT","May",44258,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.360524600847182,122760
"476","55178","2","Dogwood Energy Facility","SWPP","MO","CT","June",65875,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.536616161616162,122760
"477","55178","2","Dogwood Energy Facility","SWPP","MO","CT","July",86445,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.704178885630499,122760
"478","55178","2","Dogwood Energy Facility","SWPP","MO","CT","August",63253,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.515257412838058,122760
"479","55178","2","Dogwood Energy Facility","SWPP","MO","CT","September",50048,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.407689801238188,122760
"480","55178","2","Dogwood Energy Facility","SWPP","MO","CT","October",65274,4175,"Aries 2 - Pleasant Hill (MO","NCC","South West","SPP","MO",2002-06-01,2003-01-01,165,170,7100,0.001,0.019040838,5,8,4,6.19,0,0.2,"NG_MOL_N",NA,122760,126480,0.531720430107527,122760
"481","56458","1","Hobbs Generating Station","SWPP","NM","CT","January",109798,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.27844897545141,394320
"482","56458","1","Hobbs Generating Station","SWPP","NM","CT","February",86063,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.218256745790221,394320
"483","56458","1","Hobbs Generating Station","SWPP","NM","CT","March",91289,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.231509941164536,394320
"484","56458","1","Hobbs Generating Station","SWPP","NM","CT","April",14722,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.0373351592615135,394320
"485","56458","1","Hobbs Generating Station","SWPP","NM","CT","May",91771,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.232732298640698,394320
"486","56458","1","Hobbs Generating Station","SWPP","NM","CT","June",87079,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.220833333333333,394320
"487","56458","1","Hobbs Generating Station","SWPP","NM","CT","July",108464,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.275065936295395,394320
"488","56458","1","Hobbs Generating Station","SWPP","NM","CT","August",110967,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.281413572732806,394320
"489","56458","1","Hobbs Generating Station","SWPP","NM","CT","September",95172,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.241357273280584,394320
"490","56458","1","Hobbs Generating Station","SWPP","NM","CT","October",95646,20515,"Hobbs-Lea","NCC","South West","SPP","NM",2008-05-01,2100-12-31,530,530,7300,0.001,0.006827003,5,8,4,6.19,0,0.2,"NG_NML_N",NA,394320,394320,0.242559342665855,394320
"491","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","January",317827,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.70609393050742,450120
"492","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","February",370470,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.823047187416689,450120
"493","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","March",413653,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.926642025089606,446400
"494","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","April",99927,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.223850806451613,446400
"495","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","May",132900,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.297715053763441,446400
"496","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","June",301959,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.676431451612903,446400
"497","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","July",367508,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.823270609318996,446400
"498","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","August",427194,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.956975806451613,446400
"499","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","September",377238,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.845067204301075,446400
"500","56564","1","John W Turk Jr Power Plant","SWPP","AR","ST","October",379907,7667,"John W Turk Jr","STc+","South West",NA,"AR",2012-12-20,2100-01-01,600,605,8948,0.001,0.05,12,24,5,8.09,0,0.1,"FLINT_C",NA,446400,450120,0.851046146953405,446400
"501","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","January",31158,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.686541512427287,45384
"502","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","February",26154,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.576282390269699,45384
"503","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","March",30721,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.676912568306011,45384
"504","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","April",73,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.00160849638639168,45384
"505","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","May",27680,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.609906575004407,45384
"506","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","June",25625,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.564626300017627,45384
"507","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","July",27566,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.607394676537987,45384
"508","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","August",24862,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.547814207650273,45384
"509","57046","1","Archer Daniels Midland Columbus","SWPP","NE","ST","September",18381,7681,"Archer Daniels Midland - Columbus","STc100","South West","SPP","NE",2010-07-09,2024-12-31,61,61,10000,0.001,0.05,6,8,6,7.32,0,0.1,"NE_Coal",NA,45384,45384,0.405010576414595,45384
